[JobA-LONGLIU-MAIN] Loaded T_target=4201.09ms from /tmp/ttarget_v5_jobA.json (preset_target=True)
[MultiComm] Loading library from /home/why/LongLiu_rebuild/current/multi_comm_slo/build/libmulti_comm.so
[MultiComm] Rank 0: active priorities = 0 1 2 3 4 5 6 (7 total)
[MultiComm] Rank 0: initializing 7 priorities across 1 devices
[MultiComm] Rank 0: waiting for TCP connections on port 29520...
[MultiComm] Rank 0: sent 7 IDs to rank 1
[MultiComm] Rank 0: created communicator for priority P0 (DSCP=40, ToS=160)
[MultiComm] Rank 0: created communicator for priority P1 (DSCP=32, ToS=128)
[MultiComm] Rank 0: created communicator for priority P2 (DSCP=24, ToS=96)
[MultiComm] Rank 0: created communicator for priority P3 (DSCP=16, ToS=64)
[MultiComm] Rank 0: created communicator for priority P4 (DSCP=0, ToS=0)
[MultiComm] Rank 0: created communicator for priority P5 (DSCP=16, ToS=64)
[MultiComm] Rank 0: created communicator for priority P6 (DSCP=8, ToS=32)
[MultiComm] Rank 0: initialization complete, starting at P6 (DSCP=8)
[MultiComm] Initialized: rank=0, world_size=2, master=192.10.10.110:29520, priority=P3
[JobA-LONGLIU-MAIN] scheduler=v1(pi), queue=SP, payload=1024MB (fixed), reverse_epoch=7 (c_i swap), num_iters=300
[JobA-LONGLIU-MAIN] Phase 1 (epoch 0-6): c_i=1.2
[JobA-LONGLIU-MAIN] Phase 2 (epoch 7-14): c_i=3.0
[JobA-LONGLIU-MAIN] GPU 0: Quadro RTX 4000, free=7.5 GB
[JobA-LONGLIU-MAIN] Warmup done.
[MultiComm] Rank 0: switching priority P6 -> P3 (DSCP 8 -> 16)
[JobA-LONGLIU-MAIN] iter 153 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=219.9ms, bw=19.53 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 154 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=271.0ms, bw=15.85 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 155 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=236.0ms, bw=18.20 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 156 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=276.4ms, bw=15.54 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 157 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=272.5ms, bw=15.76 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 158 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=362.0ms, bw=11.86 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 159 (epoch 7): payload=1024MB, c_i=3.0, sleep=30000us, comm=235.9ms, bw=18.21 Gbps [phase2]
[SLO] Epoch 8: π=-0.581 (A=42.27s, expected=100.83s, T_target=4201.1ms, k=8), Priority P4 -> P1 (DSCP 0 -> 32)
[MultiComm] Rank 0: switching priority P4 -> P1 (DSCP 0 -> 32)
[JobA-LONGLIU-MAIN] iter 160 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=543.4ms, bw=7.90 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 161 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=349.3ms, bw=12.30 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 162 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=397.0ms, bw=10.82 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 163 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=340.7ms, bw=12.61 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 164 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=321.4ms, bw=13.36 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 165 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=353.1ms, bw=12.16 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 166 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=388.8ms, bw=11.05 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 167 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=402.1ms, bw=10.68 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 168 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=393.6ms, bw=10.91 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 169 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=354.8ms, bw=12.11 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 170 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=347.9ms, bw=12.34 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 171 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=376.0ms, bw=11.42 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 172 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=393.1ms, bw=10.93 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 173 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=389.4ms, bw=11.03 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 174 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=372.6ms, bw=11.53 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 175 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=363.8ms, bw=11.81 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 176 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=358.9ms, bw=11.97 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 177 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=385.6ms, bw=11.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 178 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=415.6ms, bw=10.33 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 179 (epoch 8): payload=1024MB, c_i=3.0, sleep=30000us, comm=379.5ms, bw=11.32 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 180 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=391.8ms, bw=10.96 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 181 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=371.9ms, bw=11.55 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 182 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=366.1ms, bw=11.73 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 183 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=332.1ms, bw=12.93 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 184 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=348.2ms, bw=12.34 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 185 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=378.9ms, bw=11.33 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 186 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=385.6ms, bw=11.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 187 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=385.3ms, bw=11.15 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 188 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=351.1ms, bw=12.23 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 189 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=372.5ms, bw=11.53 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 190 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=366.3ms, bw=11.72 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 191 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=358.4ms, bw=11.98 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 192 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=314.9ms, bw=13.64 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 193 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=393.7ms, bw=10.91 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 194 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=383.1ms, bw=11.21 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 195 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=331.8ms, bw=12.94 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 196 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=392.4ms, bw=10.94 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 197 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=379.0ms, bw=11.33 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 198 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=377.1ms, bw=11.39 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 199 (epoch 9): payload=1024MB, c_i=3.0, sleep=30000us, comm=425.4ms, bw=10.10 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 200 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=402.8ms, bw=10.66 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 201 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=402.2ms, bw=10.68 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 202 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=396.7ms, bw=10.83 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 203 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=365.5ms, bw=11.75 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 204 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=379.1ms, bw=11.33 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 205 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=379.3ms, bw=11.32 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 206 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=327.0ms, bw=13.13 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 207 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=379.7ms, bw=11.31 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 208 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=423.2ms, bw=10.15 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 209 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=389.4ms, bw=11.03 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 210 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=413.7ms, bw=10.38 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 211 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=429.6ms, bw=10.00 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 212 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=388.2ms, bw=11.06 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 213 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=409.5ms, bw=10.49 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 214 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=407.8ms, bw=10.53 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 215 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=458.9ms, bw=9.36 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 216 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=449.3ms, bw=9.56 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 217 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=410.7ms, bw=10.46 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 218 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=439.0ms, bw=9.78 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 219 (epoch 10): payload=1024MB, c_i=3.0, sleep=30000us, comm=440.3ms, bw=9.76 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 220 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=398.8ms, bw=10.77 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 221 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=397.8ms, bw=10.80 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 222 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=388.1ms, bw=11.07 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 223 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=429.3ms, bw=10.00 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 224 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=423.2ms, bw=10.15 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 225 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=438.0ms, bw=9.81 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 226 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=445.3ms, bw=9.65 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 227 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=414.9ms, bw=10.35 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 228 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=405.3ms, bw=10.60 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 229 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=371.7ms, bw=11.56 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 230 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=445.8ms, bw=9.63 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 231 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=256.7ms, bw=16.73 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 232 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=333.1ms, bw=12.90 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 233 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=439.8ms, bw=9.77 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 234 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=441.9ms, bw=9.72 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 235 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=393.0ms, bw=10.93 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 236 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=400.5ms, bw=10.72 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 237 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=422.6ms, bw=10.16 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 238 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=434.8ms, bw=9.88 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 239 (epoch 11): payload=1024MB, c_i=3.0, sleep=30000us, comm=409.7ms, bw=10.48 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 240 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=396.9ms, bw=10.82 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 241 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=424.3ms, bw=10.12 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 242 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=424.5ms, bw=10.12 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 243 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=414.0ms, bw=10.37 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 244 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=436.1ms, bw=9.85 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 245 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=420.2ms, bw=10.22 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 246 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=392.7ms, bw=10.94 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 247 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=454.4ms, bw=9.45 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 248 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=407.3ms, bw=10.54 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 249 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=384.3ms, bw=11.18 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 250 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=424.4ms, bw=10.12 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 251 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=414.4ms, bw=10.36 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 252 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=418.3ms, bw=10.27 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 253 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=389.5ms, bw=11.03 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 254 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=402.3ms, bw=10.68 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 255 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=423.4ms, bw=10.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 256 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=423.5ms, bw=10.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 257 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=402.8ms, bw=10.66 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 258 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=413.9ms, bw=10.38 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 259 (epoch 12): payload=1024MB, c_i=3.0, sleep=30000us, comm=386.4ms, bw=11.12 Gbps [phase2]
[SLO] Epoch 13: π=-0.500 (A=81.95s, expected=163.84s, T_target=4201.1ms, k=13), Priority P1 -> P2 (DSCP 32 -> 24)
[MultiComm] Rank 0: switching priority P1 -> P2 (DSCP 32 -> 24)
[JobA-LONGLIU-MAIN] iter 260 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=593.9ms, bw=7.23 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 261 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=432.1ms, bw=9.94 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 262 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=454.1ms, bw=9.46 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 263 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=430.8ms, bw=9.97 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 264 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=384.5ms, bw=11.17 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 265 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=427.3ms, bw=10.05 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 266 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=383.6ms, bw=11.20 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 267 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=414.5ms, bw=10.36 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 268 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=391.8ms, bw=10.96 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 269 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=433.9ms, bw=9.90 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 270 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=393.9ms, bw=10.90 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 271 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=446.3ms, bw=9.62 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 272 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=424.5ms, bw=10.12 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 273 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=423.6ms, bw=10.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 274 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=441.4ms, bw=9.73 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 275 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=465.8ms, bw=9.22 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 276 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=455.2ms, bw=9.43 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 277 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=458.5ms, bw=9.37 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 278 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=446.0ms, bw=9.63 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 279 (epoch 13): payload=1024MB, c_i=3.0, sleep=30000us, comm=406.1ms, bw=10.58 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 280 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=405.0ms, bw=10.60 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 281 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=415.9ms, bw=10.33 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 282 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=409.9ms, bw=10.48 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 283 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=451.8ms, bw=9.51 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 284 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=405.5ms, bw=10.59 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 285 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=428.6ms, bw=10.02 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 286 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=472.6ms, bw=9.09 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 287 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=462.0ms, bw=9.30 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 288 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=443.7ms, bw=9.68 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 289 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=398.2ms, bw=10.79 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 290 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=448.2ms, bw=9.58 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 291 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=454.6ms, bw=9.45 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 292 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=448.1ms, bw=9.58 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 293 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=415.1ms, bw=10.35 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 294 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=195.0ms, bw=22.03 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 295 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=193.2ms, bw=22.23 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 296 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=185.6ms, bw=23.14 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 297 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=217.2ms, bw=19.78 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 298 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=173.7ms, bw=24.72 Gbps [phase2]
[JobA-LONGLIU-MAIN] iter 299 (epoch 14): payload=1024MB, c_i=3.0, sleep=30000us, comm=181.2ms, bw=23.70 Gbps [phase2]
[JobA-LONGLIU-MAIN] Per-iter results saved to p4_jobA_reverse_longliu_rank0_iter.csv
[JobA-LONGLIU-MAIN] Per-epoch stats saved to p4_jobA_reverse_longliu_rank0_epoch.csv
[JobA-LONGLIU-MAIN] Phase 1 (epochs 0-6): c_i=1.2, avg_comm=262.2ms, avg_bw=16.87 Gbps, avg_prio=4.0
[JobA-LONGLIU-MAIN] Phase 2 (epochs 7-14): c_i=3.0, avg_comm=379.3ms, avg_bw=11.88 Gbps, avg_prio=1.4
[JobA-LONGLIU-MAIN] Total wall time: 97.9s
[MultiComm] Rank 0: destroyed
